Id,sig,Color
n0,-1.831386153113677,#453782
n1,0.9796939191523063,#3FBC73
n2,0.3204258136609068,#1FA088
n3,-0.7084346204980116,#2D718E
n4,1.1175488664981328,#4BC26C
n5,1.7032031360170115,#8BD646
n6,0.8670375033351432,#36B878
n7,0.06902238992612938,#1F948C
n8,-0.9690589748536439,#32658E
n9,-0.2199243781502563,#24878E
n10,0.8339784218439092,#34B679
n11,-0.1585435288664148,#238A8D
n12,1.9304872877733572,#A8DB34
n13,1.2619747688074174,#59C765
n14,0.5331199170490633,#23A983
n15,2.0196959090004944,#B3DD2C
n16,-1.200391574988771,#37598C
n17,1.9166467749792206,#A6DB35
n18,-1.4304939233746667,#3D4E8A
n19,-0.6159782781069528,#2B758E
n20,2.6154061202091974,#FDE725
n21,-0.8536507563309017,#306A8E
n22,-0.7222599617143947,#2D708E
n23,0.05380700451583485,#20948C
n24,0.07043067498543755,#1F948C
n25,0.2718202116862061,#1F9E89
n26,-1.3430094940627575,#3B528B
n27,1.0937310449872226,#49C16E
n28,-0.02188270515213086,#21908C
n29,-0.6627044537951505,#2C738E
n30,1.536444972660795,#77D153
n31,0.5012894447894324,#22A884
n32,-0.9063116891804838,#31688E
n33,0.8308620789707872,#33B67A
n34,2.069673271038653,#B9DE28
n35,-1.0382334563367501,#33618D
n36,0.40484907078338106,#20A486
n37,1.3304060735710967,#60CA60
n38,-0.7997063997989768,#2E6D8E
n39,-0.9669383565199193,#32658E
n40,-0.20216453457337252,#23888E
n41,-1.9835216425253404,#472E7C
n42,-2.3616454668799594,#481769
n43,0.30281052136755593,#1F9F88
n44,0.8883767230394574,#38B977
n45,0.2204474640860203,#1E9B8A
n46,0.07542867476747864,#1F958C
n47,1.4668312446115184,#6FCF58
n48,-0.18524891488035194,#23898E
n49,1.0140676256621244,#42BE72
n50,-0.5899318680022296,#2A778E
n51,0.42289196020803654,#20A486
n52,0.6796820662644768,#2AB07F
n53,-1.5416478660387412,#3F4788
n54,-1.9763366387423336,#472E7C
n55,-1.2707072541813635,#39568C
n56,0.952046598175825,#3DBB74
n57,0.306967981989257,#1F9F88
n58,0.8163872174955648,#32B67A
n59,-0.08871414106081457,#228D8D
n60,0.13237262952173834,#1F978B
n61,-0.22094161620983854,#24878E
n62,0.3977696676918342,#20A386
n63,-1.0834228852004029,#355F8D
n64,1.528021267617029,#76D153
n65,-0.6204236220906056,#2B758E
n66,-1.9242853443439367,#46327E
n67,0.19870020511544698,#1F9A8A
n68,-1.2719259980291096,#39568C
n69,-1.0325538509151633,#33628D
n70,-0.31290144672810594,#25838E
n71,1.5378206321427557,#77D153
n72,-0.17232087359113363,#23898D
n73,0.38790309194884803,#20A387
n74,0.5244750228264722,#23A983
n75,-0.030712401645901645,#21908D
n76,1.9798720455448378,#AEDC30
n77,-1.0353078852605961,#33628D
n78,-1.1509046792319386,#365C8D
n79,-0.11867170762600032,#228C8D
n80,0.9010980447839038,#39B977
n81,0.9696222789003096,#3EBC74
n82,-0.18750499539772014,#23898E
n83,1.9961001268917298,#B0DD2E
n84,-0.9423568092247729,#31668E
n85,-0.3823223644299167,#27808E
n86,0.571297117231382,#25AB82
n87,0.27018489625887065,#1F9E89
n88,1.7532230778143465,#91D742
n89,-1.823521262069177,#453782
n90,-0.25682817053250123,#24868E
n91,-0.7856519257368175,#2E6D8E
n92,-0.10479687220819199,#228D8D
n93,0.7884050357741471,#30B47B
n94,-2.667427111193922,#440154
n95,1.1861575270142026,#52C569
n96,-1.5024031036655991,#3E4A89
n97,-0.5410761646330983,#29798E
n98,-0.17581100431116317,#23898D
n99,0.8366127943850413,#34B779
n100,0.6234540135426181,#27AD81
n101,-0.10672938810333285,#228C8D
n102,0.4264540276406059,#20A586
n103,-1.1245504160186177,#355D8D
n104,-1.2032174022842654,#37598C
n105,0.5795568473667662,#25AB82
n106,-1.4124875240638914,#3C4E8A
n107,-0.9052440194312221,#31688E
n108,1.0177095513998469,#42BE71
n109,1.7566519923554051,#92D742
n110,-0.8929535883228809,#30688E
n111,0.7614990266538605,#2FB37C
n112,-0.29093469795271526,#25848E
n113,-0.14013461350723438,#228B8D
n114,0.15237907405431161,#1F988B
n115,-0.23114211521460667,#24878E
n116,-0.7228621618571841,#2D708E
n117,-0.54714640812074,#2A788E
n118,1.4644207873849628,#6FCE58
n119,0.5822452362026431,#25AB82
n120,-0.09727761675603977,#228D8D
n121,-1.4611963500577245,#3D4C8A
n122,0.7660287525632671,#2FB47C
n123,-1.269459650675723,#39568C
n124,-0.053879881569448,#218F8D
n125,-0.054925425466862424,#218F8D
n126,0.6130729123353589,#27AD81
n127,1.2760892723411477,#5BC864
n128,0.39949005004099897,#20A386
n129,-0.8802725703516822,#30698E
n130,0.5876777823042747,#25AC82
n131,0.5085048622520295,#23A884
n132,-0.07881157895607493,#218E8D
n133,1.5175693457792654,#75D054
n134,-0.24123575852062223,#24868E
n135,0.3493488580239832,#1FA187
n136,0.5268579849336418,#23A983
n137,-0.6792473214867408,#2C728E
n138,1.5123663324771903,#74D054
n139,-1.2902091471867188,#39558C
n140,0.10928038521541326,#1F968B
n141,1.142280956166486,#4DC36B
n142,-1.1005816299934066,#355E8D
n143,-0.03741801795918181,#21908D
n144,-0.4729278254473173,#287C8E
n145,0.42026039930136017,#20A486
n146,0.1312639851492465,#1F978B
n147,-1.8487662893418346,#453681
n148,0.5688466223856481,#25AB82
n149,0.3012922161999197,#1F9F88
n150,-0.4127307780255444,#277F8E
n151,-0.5032433792769931,#297A8E
n152,-0.8234643831292858,#2F6C8E
n153,0.126786542381943,#1F978B
n154,0.5412434407788398,#24AA83
n155,1.470737105487076,#70CF57
n156,-0.44274544685910805,#287D8E
n157,-0.5534096322294932,#2A788E
n158,0.36743546418294726,#1FA287
n159,-0.2786623155696667,#25858E
n160,-1.190784016886221,#375A8C
n161,-0.5888991449605111,#2A778E
n162,-0.6394190353449688,#2B748E
n163,-1.9218395391477758,#46327E
n164,-1.1149337686928802,#355E8D
n165,-0.3017860922335222,#25848E
n166,-0.09643436051035979,#228D8D
n167,1.0823581896508196,#48C16E
n168,0.08169452371811396,#1F958B
n169,0.3788489522703258,#1FA287
n170,0.9469186233512852,#3CBB75
n171,-0.8159496864971296,#2F6C8E
n172,-0.6536626665565987,#2C748E
n173,1.4588055990667543,#6ECE58
n174,0.8180971210798739,#32B67A
n175,-0.1590926815786824,#238A8D
n176,-0.029756999901517842,#21908D
n177,-0.2496290243540956,#24868E
n178,-0.33340043576371026,#26828E
n179,-0.8636799666577012,#306A8E
n180,0.0734951570668248,#1F958C
n181,-0.744466773201753,#2D6F8E
n182,0.6857602510915196,#2AB07F
n183,-0.8241301494339143,#2F6C8E
n184,0.9969316997723309,#40BD72
n185,-0.44766106623872143,#287D8E
n186,-1.1246588599733232,#355D8D
n187,-0.20011252952486608,#23888E
n188,-1.0451806045167278,#34618D
n189,1.7860867807496321,#95D840
n190,0.27810762559005014,#1F9E89
n191,-0.4796624208904748,#287C8E
n192,-1.921163846393766,#46327E
n193,0.29922444477111515,#1F9F88
n194,0.4167392956195995,#20A486
n195,-0.3364971665462057,#26828E
n196,0.6081315709456198,#26AD81
n197,-0.6519134579699625,#2C748E
n198,-0.9714329219484277,#32658E
n199,0.0755029322972968,#1F958C
n200,-2.452238986688322,#471063
n201,-0.5565394811881111,#2A788E
n202,0.9834405095638572,#3FBD73
n203,-1.169782590934878,#375B8D
n204,-0.24400594022472108,#24868E
n205,-0.40612697062756703,#277F8E
n206,0.09786083515209883,#1F968B
